species,species_refID,datetime,temp,humid,lengthAudio,log_maxAmp,log_rangeAmp,log_iqrAmp,log_crestFactor,log_power,log_rms,sqrt_domfreq,bioacousticIndex,bioacousticIndex_2,bioacousticIndex_3,bioacousticIndex_4,log_amplitudeIndex,spectralEntropy,temporalEntropy,acousticEntropy,harmonics.1,harmonics.2,harmonics.3,harmonics.4,harmonics.5,harmonics.6,harmonics.7,harmonics.8,harmonics.9,harmonics.10,log_gamAmp,log_maxAmp_g,log_rangeAmp_g,log_iqrAmp_g,log_crestFactor_g,log_power_g,log_rms_g,log_fundFreq,sqrt_domfreq_g,bioacousticIndex_g,bioacousticIndex_g_2,bioacousticIndex_g_3,bioacousticIndex_g_4,log_amplitudeIndex_g,spectralEntropy_g,temporalEntropy_g,acousticEntropy_g,harmonics_g.1,harmonics_g.2,harmonics_g.3,harmonics_g.4,harmonics_g.5,harmonics_g.6,harmonics_g.7,harmonics_g.8,harmonics_g.9,harmonics_g.10
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,08/06/2018 12:08,27.3,39.9,713,-8.382371878,-7.740822333,-8.812088611,0.832603307,-18.42995037,-9.214975185,0.304587323,3.089179064,2.837091529,0.744227154,4.656928652,-19.64678382,0.818898808,0.195187917,0.159839153,0.013671875,0.092773438,0.17578125,0.266601563,0.354492188,1.82421875,0.137695313,0.239257813,0.590820313,1.529296875,-3.149853975,6.74E-05,-8.919093312,-10.63432745,1.030079558,-21.26972191,-10.63486095,-2.374905755,0.302979991,2.420590179,2.051397695,0.307465822,4.618458547,-24.01681414,0.927701349,0.184139382,0.170826353,0.091796875,0.076171875,0.177734375,0.267578125,0.35546875,1.82421875,0.237304688,0.591796875,0.137695313,1.529296875
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,08/06/2018 12:08,27.3,39.9,1156,-7.486230815,-7.14357623,-8.829840302,1.278751193,-17.52996402,-8.764982008,0.29481191,3.061223967,3.027083141,0.649593787,4.818113828,-18.7412649,0.774761749,0.248017607,0.192154555,0.008789063,0.01953125,0.03125,0.086914063,0.0625,0.181640625,0.041992188,0.169921875,0.254882813,0.137695313,-2.641293229,0.000185979,-7.991287431,-10.18101689,1.226767879,-19.63328894,-9.816644469,-2.420368129,0.296463531,2.60015091,2.566218285,0.296376134,4.804444155,-23.13420869,0.874174972,0.228040002,0.199346863,0.087890625,0.181640625,0.169921875,0.254882813,0.13671875,0.126953125,0.067382813,0.20703125,0.216796875,0.329101563
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,08/06/2018 12:08,27.3,39.9,834,-9.120291824,-8.725254722,-9.498322437,0.799534871,-19.83965339,-9.919826695,0.298106,2.376778227,2.327612157,0.533452348,3.347474339,-19.26282986,0.881267078,0.28088997,0.247539083,0.0078125,0.088867188,0.170898438,0.076171875,0.186523438,0.266601563,0.038085938,0.046875,0.375976563,0.443359375,-4.004447397,5.08E-05,-9.210783809,-11.19834495,1.245064956,-22.2635104,-11.1317552,-2.386466577,0.302979991,1.741000813,1.692073658,0.377676073,3.378919964,-24.07223299,0.950950682,0.187974467,0.178754448,0.091796875,0.1875,0.169921875,0.265625,0.375976563,0.251953125,0.448242188,0.727539063,0.349609375,0.84765625
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,08/06/2018 12:09,27.3,39.9,1983,-8.334682528,-7.717752036,-9.687508756,1.124859448,-18.91908395,-9.459541976,0.288110764,2.279968953,2.251577579,0.542781146,3.947626214,-20.15202446,0.85001438,0.3833814,0.325879703,0.0078125,0.020507813,0.083007813,0.172851563,0.26171875,0.096679688,0.180664063,0.346679688,0.337890625,0.200195313,-3.157149158,9.55E-05,-8.642956163,-10.84935665,1.436590588,-21.38494063,-10.69247031,-2.431417965,0.288110764,1.617641892,1.589548519,0.393204471,3.966967034,-23.7120248,0.931701692,0.271583405,0.253034718,0.083007813,0.172851563,0.26171875,0.096679688,0.181640625,0.346679688,0.337890625,0.151367188,1.76171875,0.200195313
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,08/06/2018 12:09,27.3,39.9,1039,-8.725988797,-8.219461112,-9.614760305,0.972667446,-19.39731249,-9.698656243,0.298106,2.623570386,2.622480367,0.655565408,3.242523339,-20.55935936,0.865306378,0.260050255,0.225023144,0.01171875,0.030273438,0.088867188,0.189453125,0.099609375,0.46875,0.557617188,0.276367188,0.048828125,0.482421875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,08/06/2018 12:09,27.3,39.9,1674,-8.370098883,-7.849476439,-9.590275677,0.959341169,-18.6588801,-9.329440052,0.502921154,2.636381005,2.625308407,0.502337757,3.137742102,-19.90137051,0.833328431,0.327610862,0.273007445,0.0078125,0.252929688,0.173828125,0.08203125,0.028320313,0.095703125,0.33984375,0.504882813,0.422851563,1.610351563,-3.254999174,0.000112461,-8.524633156,-10.9208337,1.513871084,-21.21354878,-10.60677439,-1.47590652,0.501949325,1.906677557,1.895182747,0.421496973,3.177236903,-24.60412238,0.926399032,0.299383101,0.277348215,0.251953125,0.172851563,0.081054688,0.09375,0.33984375,0.504882813,0.422851563,1.610351563,0.764648438,1.307617188
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,08/06/2018 12:09,27.3,39.9,458,-7.018285398,-6.470645533,-7.872741606,0.951722629,-15.94001605,-7.970008027,0.246062746,3.524180106,3.474988008,0.817853628,5.207972921,-19.49766292,0.699420658,0.127279104,0.089021635,0.017578125,0.060546875,0.1015625,0.251953125,0.215820313,0.342773438,0.37890625,1.727539063,1.297851563,1.8046875,-1.806582039,0.000292701,-7.459780578,-9.167780851,0.980468857,-18.2336554,-9.116827702,-2.238046572,0.31868872,2.946311875,2.93740168,0.424979937,4.466759613,-26.0813269,0.793679136,0.131917231,0.104699954,0.1015625,0.142578125,0.182617188,0.220703125,0.259765625,0.3515625,0.387695313,1.684570313,1.9453125,1.359375
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,08/06/2018 12:12,27.3,39.9,1984,-7.848813466,-7.209512366,-8.59742415,0.905621328,-17.50886959,-8.754434793,0.291480595,3.30985056,3.292719145,0.733909156,4.5375317,-18.84397476,0.779607726,0.390766803,0.304644819,0.009765625,0.017578125,0.024414063,0.084960938,0.030273438,0.037109375,0.075195313,0.170898438,0.25390625,0.095703125,-2.457610832,0.000127431,-8.297394238,-9.967459767,1.062593237,-20.06106162,-10.03053081,-2.463853241,0.291480595,2.659605123,2.647982984,0.253829789,4.503783913,-23.32210142,0.89771017,0.333884412,0.299731432,0.084960938,0.171875,0.25390625,0.094726563,0.244140625,0.181640625,0.102539063,0.352539063,0.3203125,0.499023438
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,08/06/2018 12:12,27.3,39.9,899,-8.395273389,-7.726893286,-9.696091317,0.874578218,-18.53970321,-9.269851607,0.261456258,2.936253998,2.762458285,0.605906103,4.620150315,-20.07549903,0.829861031,0.209516377,0.173869476,0.014648438,0.068359375,0.041992188,0.168945313,0.100585938,0.084960938,0.264648438,0.151367188,0.24609375,0.125976563,-2.984069859,6.27E-05,-9.042306841,-10.84557922,1.213265289,-21.78142241,-10.8907112,-2.014903021,0.411029576,2.126651695,1.93712999,0.559303541,5.094842611,-23.57505531,0.943885663,0.21059157,0.198774363,0.168945313,0.102539063,0.08203125,0.264648438,0.245117188,0.15234375,0.408203125,0.348632813,0.12890625,0.704101563
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,08/06/2018 12:13,27.3,39.9,1319,-8.399422434,-7.876379264,-9.218909862,1.098031252,-18.99490737,-9.497453686,0.288110764,2.720902623,2.449287729,0.643701104,5.207597111,-20.74268679,0.852103276,0.311428753,0.26536946,0.008789063,0.083007813,0.099609375,0.348632813,0.166992188,0.26171875,0.435546875,0.092773438,0.271484375,0.522460938,-3.361532481,5.99E-05,-9.052159766,-10.64673491,1.078507004,-21.60145735,-10.80072867,-2.431417965,0.288110764,2.138547521,1.86348752,0.298524767,5.228982321,-25.25857639,0.940842761,0.276996347,0.260610008,0.083007813,0.100585938,0.348632813,0.26171875,0.435546875,0.092773438,0.271484375,0.522460938,0.359375,0.252929688
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,08/06/2018 12:13,27.3,39.9,1450,-8.859051478,-8.366303746,-10.42596707,1.133724204,-19.98555136,-9.992775682,0.307776806,1.821375668,1.814915994,0.450521979,3.15868633,-19.05264471,0.90158814,0.329038457,0.29665717,0.0078125,0.01953125,0.094726563,0.190429688,0.073242188,0.083007813,0.153320313,0.266601563,0.24609375,0.514648438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,08/06/2018 12:14,27.3,39.9,2067,-7.889188885,-7.495267573,-9.524284446,1.484903406,-18.74818458,-9.374092291,0.301364086,2.476881925,2.474671509,0.561045175,3.513312844,-19.0466683,0.838757772,0.341735099,0.28663297,0.012695313,0.004882813,0.020507813,0.033203125,0.090820313,0.081054688,0.181640625,0.119140625,0.16015625,0.131835938,-2.835987949,9.62E-05,-8.744845346,-10.52905646,1.261175763,-21.01991829,-10.50995915,-2.374905755,0.301364086,1.856280793,1.852900278,0.389609953,3.501177705,-23.11596949,0.922899838,0.39207758,0.361848335,0.090820313,0.081054688,0.182617188,0.118164063,0.16015625,0.1015625,0.131835938,0.286132813,0.19921875,0.295898438
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,08/06/2018 12:16,27.3,39.9,433,-7.342242676,-6.758164391,-7.735640798,0.753375686,-16.19123672,-8.095618362,0.259581996,3.170763508,3.104262142,1.041837884,5.173522909,-19.79024404,0.692769344,0.123030517,0.085231771,0.020507813,0.067382813,0.171875,0.24609375,0.2109375,1.133789063,0.374023438,0.451171875,0.338867188,1.424804688,-1.943965913,0.000134047,-8.226684955,-9.876256422,0.983449631,-19.80153332,-9.900766662,-2.224623552,0.317152861,2.466911835,2.420222225,0.393672717,4.623370788,-24.94986883,0.87543573,0.129625384,0.113478692,0.100585938,0.166992188,0.240234375,0.202148438,1.131835938,1.895507813,1.681640625,0.607421875,1.774414063,1.555664063
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,08/06/2018 12:18,27.3,39.9,733,-8.759762087,-8.13133502,-9.329941964,0.871833685,-19.26319154,-9.631595772,0.315609529,3.119405587,3.071255501,0.603034533,4.972279359,-20.53290379,0.857515552,0.208842878,0.179086016,0.013671875,0.099609375,0.038085938,0.190429688,0.208007813,0.124023438,0.05078125,0.38671875,0.42578125,1.860351563,-3.582977602,5.58E-05,-9.155843675,-11.52491775,1.234923962,-22.05689265,-11.02844633,-2.315007613,0.309359217,2.353961537,2.316266455,0.373875785,4.963346832,-22.56973678,0.946809696,0.173326422,0.164107137,0.095703125,0.189453125,0.2109375,0.288085938,0.323242188,0.385742188,0.427734375,1.860351563,1.827148438,0.358398438
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,08/06/2018 12:19,27.3,39.9,802,-6.968052505,-6.411992425,-8.809591175,0.961641308,-15.85938763,-7.929693813,0.513489898,3.012448293,2.822508021,1.089751063,4.105714894,-19.2389938,0.678638302,0.163258122,0.110793215,0.016601563,0.263671875,0.34765625,0.424804688,0.366210938,0.140625,0.59765625,0.514648438,1.184570313,1.809570313,-1.620440711,0.00013036,-8.2767955,-10.72779703,1.319145575,-20.52871398,-10.26435699,-2.1690537,0.335118915,1.976774208,1.737875199,0.531605292,4.005387269,-24.64263468,0.913797373,0.176166577,0.160980555,0.112304688,0.078125,0.263671875,0.346679688,0.423828125,0.59765625,0.512695313,0.795898438,1.18359375,1.80859375
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,08/06/2018 12:19,27.3,39.9,1354,-7.849251589,-7.597052186,-10.18593175,1.438014386,-18.57453195,-9.287265974,0.288110764,2.66139771,2.305313576,0.57721393,3.53077793,-18.85158435,0.836232883,0.216622253,0.181146651,0.005859375,0.012695313,0.028320313,0.083007813,0.119140625,0.1953125,0.2109375,0.1484375,0.245117188,0.298828125,-2.945877329,8.45E-05,-8.696247615,-10.93745864,1.247404036,-21.25244335,-10.62622167,-2.374905755,0.286410981,2.044071171,1.693473188,0.417595704,3.592421827,-23.26636373,0.936470976,0.277772958,0.260126313,0.08203125,0.1171875,0.194335938,0.150390625,0.2109375,0.178710938,0.24609375,0.299804688,0.349609375,2.001953125
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,08/06/2018 12:19,27.3,39.9,2415,-7.683051132,-7.18452008,-9.613088069,1.229517033,-17.82513633,-8.912568165,0.291480595,2.554946047,2.535867343,0.632994149,4.721430314,-18.97782958,0.801633683,0.414265854,0.332089462,0.005859375,0.030273438,0.084960938,0.103515625,0.1875,0.092773438,0.2734375,0.055664063,0.12890625,0.15234375,-2.477021814,0.000136045,-8.271573274,-11.12248594,1.416316975,-20.6376767,-10.31883835,-2.351375257,0.289800578,1.977454494,1.953825537,0.466036947,4.48949642,-22.50027721,0.918255633,0.341970637,0.314016464,0.083984375,0.103515625,0.1875,0.2734375,0.170898438,0.092773438,0.283203125,0.153320313,0.293945313,1.0078125
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,08/06/2018 12:19,27.3,39.9,934,-6.920012997,-6.448866326,-9.40214456,1.116638075,-16.07330214,-8.036651072,0.310933574,3.142576776,3.139174135,1.054381317,6.042654805,-19.07906609,0.693261598,0.178391967,0.1236723,0.015625,0.04296875,0.096679688,0.188476563,0.171875,0.342773438,0.440429688,0.58984375,0.49609375,0.53515625,-1.734476422,0.000148638,-8.16828518,-11.27716262,1.314746771,-20.2574892,-10.1287446,-2.315007613,0.307776806,2.109712481,2.107860903,0.445671586,6.067845778,-22.66960606,0.894998884,0.152395012,0.136393366,0.094726563,0.170898438,0.342773438,0.276367188,0.439453125,0.416015625,0.588867188,0.534179688,0.495117188,1.33984375
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,08/06/2018 12:19,27.3,39.9,1379,-8.27555378,-8.068290795,-9.989229622,1.477496584,-19.50610073,-9.753050363,0.288110764,2.034408435,2.026877113,0.69849501,2.510405189,-19.01033351,0.870203932,0.283793337,0.246958077,0.005859375,0.028320313,0.083007813,0.200195313,0.149414063,0.163085938,0.171875,0.396484375,0.889648438,1.66796875,-3.390662787,5.00E-05,-9.258910111,-11.37007646,1.349231119,-22.50594948,-11.25297474,-2.302585093,0.286410981,1.334048241,1.333960476,0.374312336,2.469870186,-24.92473606,0.958420452,0.280268521,0.268615082,0.08203125,0.19921875,0.149414063,0.163085938,0.171875,0.396484375,2.09765625,0.275390625,0.889648438,1.66796875
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,08/06/2018 12:19,27.3,39.9,466,-7.598718646,-6.959522647,-8.236442049,0.74708319,-16.69160367,-8.345801836,0.354931772,3.301354199,2.886912299,1.089620514,8.123998814,-19.91076189,0.712902584,0.139973246,0.099787289,0.01953125,0.125976563,0.163085938,0.28125,0.333007813,0.416992188,0.512695313,2.047851563,1.494140625,1.100585938,-2.149412445,4.54E-05,-9.321299102,-11.03398959,1.007705196,-22.01443814,-11.00721907,-2.315007613,0.284701049,2.036332696,1.640775746,0.412670203,7.916596447,-23.90687843,0.946108593,0.122312388,0.115720802,0.081054688,0.123046875,0.159179688,0.279296875,0.33203125,0.416992188,0.512695313,2.047851563,1.494140625,1.150390625
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,08/06/2018 12:20,27.3,39.9,385,-7.308489954,-6.695236449,-7.796939931,0.702652348,-16.0222846,-8.011142302,0.270632939,4.683702195,3.396369728,1.113131229,7.615489955,-19.73546072,0.685107619,0.136112906,0.093251989,0.022460938,0.073242188,0.116210938,0.158203125,0.33984375,0.237304688,0.485351563,1.948242188,0.3671875,2.655273438,-1.871947948,7.02E-05,-8.940298592,-10.7044383,1.094520521,-21.31870655,-10.65935328,-2.277267285,0.34375,3.496622533,1.988264936,1.023426901,8.141607992,-23.89605374,0.92977828,0.113776246,0.105786683,0.118164063,0.153320313,0.234375,0.338867188,0.484375,1.948242188,2.15234375,2.655273438,1.791992188,1.818359375
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,08/06/2018 12:21,27.3,39.9,1328,-8.59703611,-8.035398499,-9.338772434,0.908368973,-19.01081016,-9.505405082,0.291480595,2.396937194,2.139419582,0.817117849,4.141266354,-19.02803079,0.860887692,0.312401749,0.268942821,0.006835938,0.017578125,0.084960938,0.033203125,0.108398438,0.173828125,0.333984375,0.14453125,0.263671875,0.323242188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,08/06/2018 12:22,27.3,39.9,1210,-7.176035678,-6.621043619,-8.9276638,1.068702544,-16.48947644,-8.244738222,0.31868872,3.469132801,3.112332779,1.091526509,5.932074991,-18.94876699,0.712156263,0.219404459,0.15625026,0.01171875,0.1015625,0.075195313,0.173828125,0.352539063,0.428710938,1.591796875,1.538085938,0.995117188,1.875976563,-1.902180415,0.000176612,-8.171979662,-10.7930301,1.570351945,-20.42380907,-10.21190454,-2.409194828,0.31868872,2.621606256,2.302060948,0.380525527,5.888373491,-24.83688023,0.898238134,0.193711902,0.173999417,0.1015625,0.08203125,0.173828125,0.352539063,0.259765625,0.427734375,1.591796875,1.538085938,0.995117188,1.875
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,08/06/2018 12:22,27.3,39.9,678,-8.600198281,-8.009903082,-9.258225094,0.93390815,-19.06821286,-9.53410643,0.29973947,2.884622401,2.332864339,0.727126508,4.547885118,-20.40472153,0.848616354,0.210906835,0.178978989,0.014648438,0.036132813,0.08984375,0.157226563,0.072265625,0.0546875,0.236328125,0.125,0.3046875,0.178710938,-3.457920647,6.91E-05,-9.129498122,-11.08387067,1.462399098,-22.08595134,-11.04297567,-1.998095902,0.304587323,1.927568023,1.712373904,0.268339558,4.403470109,-23.16498705,0.950054586,0.158839407,0.150906107,0.092773438,0.158203125,0.234375,0.302734375,0.177734375,0.262695313,0.125976563,0.392578125,0.66796875,2.192382813
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,08/06/2018 12:22,27.3,39.9,1471,-8.952680351,-8.372465432,-9.854513473,1.017052422,-19.93946555,-9.969732773,0.302979991,2.574002448,2.556784572,0.443443163,3.918591764,-19.49297338,0.890708457,0.351677383,0.313242019,0.006835938,0.091796875,0.083984375,0.098632813,0.189453125,0.276367188,0.171875,0.287109375,0.157226563,0.243164063,-3.92367623,9.74E-05,-8.869935814,-10.73937318,1.602785063,-21.67957845,-10.83978923,-2.397895273,0.301364086,1.975294367,1.962047941,0.438974153,3.825664222,-23.17571115,0.939639779,0.274057516,0.257515343,0.090820313,0.098632813,0.189453125,0.276367188,0.170898438,0.157226563,0.287109375,0.2421875,0.177734375,0.109375
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,08/06/2018 12:22,27.3,39.9,538,-9.152593993,-8.977689309,-9.644948653,0.802186524,-19.90956103,-9.954780517,0.324759526,1.874163321,1.838029389,0.455517672,7.629117373,-18.87563064,0.889910861,0.212996825,0.189548187,0.010742188,0.10546875,0.166015625,0.196289063,0.123046875,0.260742188,0.084960938,0.047851563,0.297851563,1.717773438,-4.160708479,5.18E-05,-9.275371195,-11.28578525,1.257378505,-22.25166391,-11.12583195,-1.634130525,0.439726477,1.176240856,1.140161871,0.566135971,7.626112348,-24.8669586,0.949622733,0.136588064,0.12970713,0.193359375,0.1640625,0.103515625,0.083007813,0.260742188,1.931640625,0.529296875,2.3203125,1.717773438,2.341796875
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,08/06/2018 12:22,27.3,39.9,3409,-8.032455709,-7.405317476,-10.53564996,1.497680283,-19.06027198,-9.530135992,0.275992527,2.148711031,2.140314798,0.671580819,2.339781886,-17.83787184,0.848108929,0.394392694,0.334487966,0.006835938,0.010742188,0.014648438,0.017578125,0.028320313,0.032226563,0.021484375,0.036132813,0.076171875,0.094726563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,08/06/2018 12:25,27.3,39.9,533,-8.092081804,-7.648603196,-9.037677417,0.971329241,-18.12682209,-9.063411045,0.259581996,2.365244283,2.309325576,0.750051073,5.490129983,-20.20517871,0.814889099,0.161067402,0.13125207,0.014648438,0.043945313,0.067382813,0.189453125,0.109375,0.26953125,0.142578125,0.352539063,0.388671875,1.663085938,-2.923451323,8.56E-05,-8.994844436,-10.89033996,1.632605632,-21.99798429,-10.99899215,-1.287854288,0.4375,1.535430057,1.47798785,0.458870736,5.368459116,-23.56240794,0.954733221,0.124576002,0.118936848,0.19140625,0.268554688,0.352539063,0.545898438,1.98828125,0.389648438,1.662109375,0.411132813,2.268554688,1.770507813
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,08/06/2018 12:25,27.3,39.9,1135,-6.759746558,-6.362372003,-10.08227598,1.355919477,-16.23133207,-8.115666035,0.257694102,4.013032815,3.656367051,0.838319176,5.367341645,-19.33272693,0.715609393,0.171861322,0.122985576,0.013671875,0.041015625,0.06640625,0.129882813,0.212890625,0.25390625,0.537109375,2.245117188,1.416015625,1.82421875,-1.609735883,0.000226755,-7.95109404,-10.48640256,1.754486274,-20.29225607,-10.14612803,-2.238046572,0.321738442,2.835262294,2.54345046,0.627984463,5.21940524,-23.95738915,0.908823266,0.20549309,0.186756901,0.103515625,0.079101563,0.252929688,0.069335938,0.305664063,0.537109375,2.245117188,0.616210938,1.416015625,1.82421875
